country,country_iso,year,sex,age,suicides_no,population,suicides/100k pop,gdp_for_year($),gdp_per_capita($),generation
Netherlands,NLD,2013,male,15-24 years,93,1044562,8.9,8.67E+11,54510,Millenials
Netherlands,NLD,2013,male,25-34 years,137,1024168,13.38,8.67E+11,54510,Millenials
Netherlands,NLD,2013,male,35-54 years,555,2410644,23.02,8.67E+11,54510,Generation X
Netherlands,NLD,2013,male,55-74 years,409,1890352,21.64,8.67E+11,54510,Boomers
Netherlands,NLD,2013,male,75+ years,109,485554,22.45,8.67E+11,54510,Silent
Netherlands,NLD,2013,female,5-14 years,3,956989,0.31,8.67E+11,54510,Generation Z
Netherlands,NLD,2013,female,15-24 years,46,1009345,4.56,8.67E+11,54510,Millenials
Netherlands,NLD,2013,female,25-34 years,46,1014090,4.54,8.67E+11,54510,Millenials
Netherlands,NLD,2013,female,35-54 years,209,2394702,8.73,8.67E+11,54510,Generation X
Netherlands,NLD,2013,female,55-74 years,186,1922945,9.67,8.67E+11,54510,Boomers
Netherlands,NLD,2013,female,75+ years,59,744083,7.93,8.67E+11,54510,Silent
New Zealand,NZL,2013,male,5-14 years,0,305750,0,1.91E+11,46198,Generation Z
New Zealand,NZL,2013,male,15-24 years,75,319330,23.49,1.91E+11,46198,Millenials
New Zealand,NZL,2013,male,25-34 years,51,264840,19.26,1.91E+11,46198,Millenials
New Zealand,NZL,2013,male,35-54 years,140,583390,24,1.91E+11,46198,Generation X
New Zealand,NZL,2013,male,55-74 years,74,424590,17.43,1.91E+11,46198,Boomers
New Zealand,NZL,2013,male,75+ years,26,113910,22.83,1.91E+11,46198,Silent
New Zealand,NZL,2013,female,5-14 years,2,291080,0.69,1.91E+11,46198,Generation Z
New Zealand,NZL,2013,female,15-24 years,37,308050,12.01,1.91E+11,46198,Millenials
New Zealand,NZL,2013,female,25-34 years,21,283720,7.4,1.91E+11,46198,Millenials
New Zealand,NZL,2013,female,35-54 years,63,635060,9.92,1.91E+11,46198,Generation X
New Zealand,NZL,2013,female,55-74 years,19,447810,4.24,1.91E+11,46198,Boomers
New Zealand,NZL,2013,female,75+ years,5,152240,3.28,1.91E+11,46198,Silent
Nicaragua,NIC,2013,male,5-14 years,1,631355,0.16,10982972256,2062,Generation Z
Nicaragua,NIC,2013,male,15-24 years,85,615015,13.82,10982972256,2062,Millenials
Nicaragua,NIC,2013,male,25-34 years,83,515416,16.1,10982972256,2062,Millenials
Nicaragua,NIC,2013,male,35-54 years,68,570472,11.92,10982972256,2062,Generation X
Nicaragua,NIC,2013,male,55-74 years,33,229411,14.38,10982972256,2062,Boomers
Nicaragua,NIC,2013,male,75+ years,6,51968,11.55,10982972256,2062,Silent
Nicaragua,NIC,2013,female,5-14 years,10,596571,1.68,10982972256,2062,Generation Z
Nicaragua,NIC,2013,female,15-24 years,38,589004,6.45,10982972256,2062,Millenials
Nicaragua,NIC,2013,female,25-34 years,10,527875,1.89,10982972256,2062,Millenials
Nicaragua,NIC,2013,female,35-54 years,15,652953,2.3,10982972256,2062,Generation X
Nicaragua,NIC,2013,female,55-74 years,2,276506,0.72,10982972256,2062,Boomers
Nicaragua,NIC,2013,female,75+ years,0,70389,0,10982972256,2062,Silent
Norway,NOR,2013,male,5-14 years,1,315341,0.32,5.24E+11,109804,Generation Z
Norway,NOR,2013,male,15-24 years,44,342484,12.85,5.24E+11,109804,Millenials
Norway,NOR,2013,male,25-34 years,56,345406,16.21,5.24E+11,109804,Millenials
Norway,NOR,2013,male,35-54 years,154,727274,21.17,5.24E+11,109804,Generation X
Norway,NOR,2013,male,55-74 years,92,520439,17.68,5.24E+11,109804,Boomers
Norway,NOR,2013,male,75+ years,31,140291,22.1,5.24E+11,109804,Silent
Norway,NOR,2013,female,5-14 years,0,301211,0,5.24E+11,109804,Generation Z
Norway,NOR,2013,female,15-24 years,20,324191,6.17,5.24E+11,109804,Millenials
Norway,NOR,2013,female,25-34 years,24,329495,7.28,5.24E+11,109804,Millenials
Norway,NOR,2013,female,35-54 years,75,685393,10.94,5.24E+11,109804,Generation X
Norway,NOR,2013,female,55-74 years,52,522697,9.95,5.24E+11,109804,Boomers
Norway,NOR,2013,female,75+ years,5,213383,2.34,5.24E+11,109804,Silent
Panama,PAN,2013,male,5-14 years,3,361341,0.83,45599994000,13189,Generation Z
Panama,PAN,2013,male,15-24 years,24,331046,7.25,45599994000,13189,Millenials
Panama,PAN,2013,male,25-34 years,21,300914,6.98,45599994000,13189,Millenials
Panama,PAN,2013,male,35-54 years,41,474703,8.64,45599994000,13189,Generation X
Panama,PAN,2013,male,55-74 years,23,211628,10.87,45599994000,13189,Boomers
Panama,PAN,2013,male,75+ years,5,51811,9.65,45599994000,13189,Silent
Panama,PAN,2013,female,5-14 years,1,347709,0.29,45599994000,13189,Generation Z
Panama,PAN,2013,female,15-24 years,4,321379,1.24,45599994000,13189,Millenials
Panama,PAN,2013,female,25-34 years,0,294485,0,45599994000,13189,Millenials
Panama,PAN,2013,female,35-54 years,5,476054,1.05,45599994000,13189,Generation X
Panama,PAN,2013,female,55-74 years,2,224667,0.89,45599994000,13189,Boomers
Panama,PAN,2013,female,75+ years,1,61650,1.62,45599994000,13189,Silent
Paraguay,PRY,2013,male,5-14 years,8,678324,1.18,28965906502,5006,Generation Z
Paraguay,PRY,2013,male,15-24 years,88,673551,13.07,28965906502,5006,Millenials
Paraguay,PRY,2013,male,25-34 years,60,550647,10.9,28965906502,5006,Millenials
Paraguay,PRY,2013,male,35-54 years,46,648452,7.09,28965906502,5006,Generation X
Paraguay,PRY,2013,male,55-74 years,34,321545,10.57,28965906502,5006,Boomers
Paraguay,PRY,2013,male,75+ years,11,62499,17.6,28965906502,5006,Silent
Paraguay,PRY,2013,female,5-14 years,14,652740,2.14,28965906502,5006,Generation Z
Paraguay,PRY,2013,female,15-24 years,34,648644,5.24,28965906502,5006,Millenials
Paraguay,PRY,2013,female,25-34 years,8,530115,1.51,28965906502,5006,Millenials
Paraguay,PRY,2013,female,35-54 years,14,625749,2.24,28965906502,5006,Generation X
Paraguay,PRY,2013,female,55-74 years,4,316626,1.26,28965906502,5006,Boomers
Paraguay,PRY,2013,female,75+ years,2,77315,2.59,28965906502,5006,Silent
Poland,POL,2013,male,5-14 years,16,1906361,0.84,5.24E+11,14552,Generation Z
Poland,POL,2013,male,15-24 years,497,2443545,20.34,5.24E+11,14552,Millenials
Poland,POL,2013,male,25-34 years,810,3124764,25.92,5.24E+11,14552,Millenials
Poland,POL,2013,male,35-54 years,2013,5168551,38.95,5.24E+11,14552,Generation X
Poland,POL,2013,male,55-74 years,1755,3866967,45.38,5.24E+11,14552,Boomers
Poland,POL,2013,male,75+ years,287,869774,33,5.24E+11,14552,Silent
Poland,POL,2013,female,5-14 years,7,1810891,0.39,5.24E+11,14552,Generation Z
Poland,POL,2013,female,15-24 years,63,2339251,2.69,5.24E+11,14552,Millenials
Poland,POL,2013,female,25-34 years,72,3014277,2.39,5.24E+11,14552,Millenials
Poland,POL,2013,female,35-54 years,281,5138869,5.47,5.24E+11,14552,Generation X
Poland,POL,2013,female,55-74 years,329,4603966,7.15,5.24E+11,14552,Boomers
Poland,POL,2013,female,75+ years,88,1736478,5.07,5.24E+11,14552,Silent
Portugal,PRT,2013,male,5-14 years,0,545207,0,2.26E+11,22641,Generation Z
Portugal,PRT,2013,male,15-24 years,20,566585,3.53,2.26E+11,22641,Millenials
Portugal,PRT,2013,male,25-34 years,62,638768,9.71,2.26E+11,22641,Millenials
Portugal,PRT,2013,male,35-54 years,251,1507001,16.66,2.26E+11,22641,Generation X
Portugal,PRT,2013,male,55-74 years,275,1096265,25.09,2.26E+11,22641,Boomers
Portugal,PRT,2013,male,75+ years,203,381802,53.17,2.26E+11,22641,Silent
Portugal,PRT,2013,female,5-14 years,0,518597,0,2.26E+11,22641,Generation Z
Portugal,PRT,2013,female,15-24 years,5,550397,0.91,2.26E+11,22641,Millenials
Portugal,PRT,2013,female,25-34 years,20,661074,3.03,2.26E+11,22641,Millenials
Portugal,PRT,2013,female,35-54 years,63,1615851,3.9,2.26E+11,22641,Generation X
Portugal,PRT,2013,female,55-74 years,95,1281422,7.41,2.26E+11,22641,Boomers
Portugal,PRT,2013,female,75+ years,58,622105,9.32,2.26E+11,22641,Silent
Puerto Rico,PRI,2013,male,5-14 years,1,261151,0.38,1.02E+11,29510,Generation Z
Puerto Rico,PRI,2013,male,15-24 years,19,285809,6.65,1.02E+11,29510,Millenials
Puerto Rico,PRI,2013,male,25-34 years,21,261857,8.02,1.02E+11,29510,Millenials
Puerto Rico,PRI,2013,male,35-54 years,75,458071,16.37,1.02E+11,29510,Generation X
Puerto Rico,PRI,2013,male,55-74 years,62,305754,20.28,1.02E+11,29510,Boomers
Puerto Rico,PRI,2013,male,75+ years,26,88987,29.22,1.02E+11,29510,Silent
Puerto Rico,PRI,2013,female,5-14 years,1,239617,0.42,1.02E+11,29510,Generation Z
Puerto Rico,PRI,2013,female,15-24 years,2,278008,0.72,1.02E+11,29510,Millenials
Puerto Rico,PRI,2013,female,25-34 years,7,267016,2.62,1.02E+11,29510,Millenials
Puerto Rico,PRI,2013,female,35-54 years,18,512297,3.51,1.02E+11,29510,Generation X
Puerto Rico,PRI,2013,female,55-74 years,9,375735,2.4,1.02E+11,29510,Boomers
Puerto Rico,PRI,2013,female,75+ years,0,137363,0,1.02E+11,29510,Silent
Qatar,QAT,2013,male,5-14 years,0,97682,0,1.99E+11,93066,Generation Z
Qatar,QAT,2013,male,15-24 years,8,284327,2.81,1.99E+11,93066,Millenials
Qatar,QAT,2013,male,25-34 years,15,580440,2.58,1.99E+11,93066,Millenials
Qatar,QAT,2013,male,35-54 years,13,608776,2.14,1.99E+11,93066,Generation X
Qatar,QAT,2013,male,55-74 years,0,72220,0,1.99E+11,93066,Boomers
Qatar,QAT,2013,male,75+ years,0,4448,0,1.99E+11,93066,Silent
Qatar,QAT,2013,female,5-14 years,0,89888,0,1.99E+11,93066,Generation Z
Qatar,QAT,2013,female,15-24 years,0,84449,0,1.99E+11,93066,Millenials
Qatar,QAT,2013,female,25-34 years,1,143703,0.7,1.99E+11,93066,Millenials
Qatar,QAT,2013,female,35-54 years,0,145530,0,1.99E+11,93066,Generation X
Qatar,QAT,2013,female,55-74 years,0,21311,0,1.99E+11,93066,Boomers
Qatar,QAT,2013,female,75+ years,0,2575,0,1.99E+11,93066,Silent
Republic of Korea,KOR,2013,male,5-14 years,21,2708467,0.78,1.31E+12,27060,Generation Z
Republic of Korea,KOR,2013,male,15-24 years,473,3589652,13.18,1.31E+12,27060,Millenials
Republic of Korea,KOR,2013,male,25-34 years,1126,3731895,30.17,1.31E+12,27060,Millenials
Republic of Korea,KOR,2013,male,35-54 years,4112,8662051,47.47,1.31E+12,27060,Generation X
Republic of Korea,KOR,2013,male,55-74 years,3136,4595358,68.24,1.31E+12,27060,Boomers
Republic of Korea,KOR,2013,male,75+ years,1191,806960,147.59,1.31E+12,27060,Silent
Republic of Korea,KOR,2013,female,5-14 years,16,2502109,0.64,1.31E+12,27060,Generation Z
Republic of Korea,KOR,2013,female,15-24 years,283,3205797,8.83,1.31E+12,27060,Millenials
Republic of Korea,KOR,2013,female,25-34 years,698,3536920,19.73,1.31E+12,27060,Millenials
Republic of Korea,KOR,2013,female,35-54 years,1550,8407766,18.44,1.31E+12,27060,Generation X
Republic of Korea,KOR,2013,female,55-74 years,1004,4970200,20.2,1.31E+12,27060,Boomers
Republic of Korea,KOR,2013,female,75+ years,816,1531049,53.3,1.31E+12,27060,Silent
Romania,ROU,2013,male,5-14 years,8,1096591,0.73,1.92E+11,10080,Generation Z
Romania,ROU,2013,male,15-24 years,134,1198610,11.18,1.92E+11,10080,Millenials
Romania,ROU,2013,male,25-34 years,237,1438227,16.48,1.92E+11,10080,Millenials
Romania,ROU,2013,male,35-54 years,830,2902422,28.6,1.92E+11,10080,Generation X
Romania,ROU,2013,male,55-74 years,676,2052427,32.94,1.92E+11,10080,Boomers
Romania,ROU,2013,male,75+ years,158,561583,28.13,1.92E+11,10080,Silent
Romania,ROU,2013,female,5-14 years,6,1038632,0.58,1.92E+11,10080,Generation Z
Romania,ROU,2013,female,15-24 years,22,1124343,1.96,1.92E+11,10080,Millenials
Romania,ROU,2013,female,25-34 years,29,1355015,2.14,1.92E+11,10080,Millenials
Romania,ROU,2013,female,35-54 years,119,2811283,4.23,1.92E+11,10080,Generation X
Romania,ROU,2013,female,55-74 years,135,2471792,5.46,1.92E+11,10080,Boomers
Romania,ROU,2013,female,75+ years,53,952420,5.56,1.92E+11,10080,Silent
Russian Federation,RUS,2013,male,5-14 years,111,7327888,1.51,2.30E+12,17052,Generation Z
Russian Federation,RUS,2013,male,15-24 years,2770,8908926,31.09,2.30E+12,17052,Millenials
Russian Federation,RUS,2013,male,25-34 years,5825,12057910,48.31,2.30E+12,17052,Millenials
Russian Federation,RUS,2013,male,35-54 years,8815,19484117,45.24,2.30E+12,17052,Generation X
Russian Federation,RUS,2013,male,55-74 years,4644,11808589,39.33,2.30E+12,17052,Boomers
Russian Federation,RUS,2013,male,75+ years,1549,2349484,65.93,2.30E+12,17052,Silent
Russian Federation,RUS,2013,female,5-14 years,54,6979537,0.77,2.30E+12,17052,Generation Z
Russian Federation,RUS,2013,female,15-24 years,511,8554683,5.97,2.30E+12,17052,Millenials
Russian Federation,RUS,2013,female,25-34 years,803,11984461,6.7,2.30E+12,17052,Millenials
Russian Federation,RUS,2013,female,35-54 years,1454,21385188,6.8,2.30E+12,17052,Generation X
Russian Federation,RUS,2013,female,55-74 years,1154,17517861,6.59,2.30E+12,17052,Boomers
Russian Federation,RUS,2013,female,75+ years,1000,6355318,15.73,2.30E+12,17052,Silent
Saint Lucia,LCA,2013,male,5-14 years,1,13116,7.62,1489928889,9041,Generation Z
Saint Lucia,LCA,2013,male,15-24 years,2,16184,12.36,1489928889,9041,Millenials
Saint Lucia,LCA,2013,male,25-34 years,3,13451,22.3,1489928889,9041,Millenials
Saint Lucia,LCA,2013,male,35-54 years,4,23758,16.84,1489928889,9041,Generation X
Saint Lucia,LCA,2013,male,55-74 years,2,11088,18.04,1489928889,9041,Boomers
Saint Lucia,LCA,2013,male,75+ years,1,3037,32.93,1489928889,9041,Silent
Saint Lucia,LCA,2013,female,5-14 years,0,12956,0,1489928889,9041,Generation Z
Saint Lucia,LCA,2013,female,15-24 years,0,16134,0,1489928889,9041,Millenials
Saint Lucia,LCA,2013,female,25-34 years,0,14124,0,1489928889,9041,Millenials
Saint Lucia,LCA,2013,female,35-54 years,1,24949,4.01,1489928889,9041,Generation X
Saint Lucia,LCA,2013,female,55-74 years,0,11907,0,1489928889,9041,Boomers
Saint Lucia,LCA,2013,female,75+ years,0,4086,0,1489928889,9041,Silent
Saint Vincent and Grenadines,VCT,2013,male,5-14 years,0,9440,0,721207148,7183,Generation Z
Saint Vincent and Grenadines,VCT,2013,male,15-24 years,0,9986,0,721207148,7183,Millenials
Saint Vincent and Grenadines,VCT,2013,male,25-34 years,0,8863,0,721207148,7183,Millenials
Saint Vincent and Grenadines,VCT,2013,male,35-54 years,0,14602,0,721207148,7183,Generation X
Saint Vincent and Grenadines,VCT,2013,male,55-74 years,0,6377,0,721207148,7183,Boomers
Saint Vincent and Grenadines,VCT,2013,male,75+ years,0,1399,0,721207148,7183,Silent
Saint Vincent and Grenadines,VCT,2013,female,5-14 years,0,9231,0,721207148,7183,Generation Z
Saint Vincent and Grenadines,VCT,2013,female,15-24 years,0,9748,0,721207148,7183,Millenials
Saint Vincent and Grenadines,VCT,2013,female,25-34 years,0,8694,0,721207148,7183,Millenials
Saint Vincent and Grenadines,VCT,2013,female,35-54 years,0,13666,0,721207148,7183,Generation X
Saint Vincent and Grenadines,VCT,2013,female,55-74 years,0,6444,0,721207148,7183,Boomers
Saint Vincent and Grenadines,VCT,2013,female,75+ years,0,1948,0,721207148,7183,Silent
Serbia,SRB,2013,male,5-14 years,1,358022,0.28,45519650911,6662,Generation Z
Serbia,SRB,2013,male,15-24 years,29,419407,6.91,45519650911,6662,Millenials
Serbia,SRB,2013,male,25-34 years,73,493013,14.81,45519650911,6662,Millenials
Serbia,SRB,2013,male,35-54 years,275,974469,28.22,45519650911,6662,Generation X
Serbia,SRB,2013,male,55-74 years,338,849852,39.77,45519650911,6662,Boomers
Serbia,SRB,2013,male,75+ years,185,222998,82.96,45519650911,6662,Silent
Serbia,SRB,2013,female,5-14 years,0,338133,0,45519650911,6662,Generation Z
Serbia,SRB,2013,female,15-24 years,2,397223,0.5,45519650911,6662,Millenials
Serbia,SRB,2013,female,25-34 years,24,474010,5.06,45519650911,6662,Millenials
Serbia,SRB,2013,female,35-54 years,82,987642,8.3,45519650911,6662,Generation X
Serbia,SRB,2013,female,55-74 years,126,972962,12.95,45519650911,6662,Boomers
Serbia,SRB,2013,female,75+ years,62,345109,17.97,45519650911,6662,Silent
Seychelles,SYC,2013,male,5-14 years,0,6310,0,1328091524,16090,Generation Z
Seychelles,SYC,2013,male,15-24 years,1,6804,14.7,1328091524,16090,Millenials
Seychelles,SYC,2013,male,25-34 years,3,7360,40.76,1328091524,16090,Millenials
Seychelles,SYC,2013,male,35-54 years,1,13718,7.29,1328091524,16090,Generation X
Seychelles,SYC,2013,male,55-74 years,4,5827,68.65,1328091524,16090,Boomers
Seychelles,SYC,2013,male,75+ years,0,939,0,1328091524,16090,Silent
Seychelles,SYC,2013,female,5-14 years,0,6167,0,1328091524,16090,Generation Z
Seychelles,SYC,2013,female,15-24 years,0,6031,0,1328091524,16090,Millenials
Seychelles,SYC,2013,female,25-34 years,0,7154,0,1328091524,16090,Millenials
Seychelles,SYC,2013,female,35-54 years,0,14010,0,1328091524,16090,Generation X
Seychelles,SYC,2013,female,55-74 years,0,6147,0,1328091524,16090,Boomers
Seychelles,SYC,2013,female,75+ years,0,2074,0,1328091524,16090,Silent
Singapore,SGP,2013,male,5-14 years,0,220586,0,3.04E+11,83151,Generation Z
Singapore,SGP,2013,male,15-24 years,30,264023,11.36,3.04E+11,83151,Millenials
Singapore,SGP,2013,male,25-34 years,29,265275,10.93,3.04E+11,83151,Millenials
Singapore,SGP,2013,male,35-54 years,77,616200,12.5,3.04E+11,83151,Generation X
Singapore,SGP,2013,male,55-74 years,84,370242,22.69,3.04E+11,83151,Boomers
Singapore,SGP,2013,male,75+ years,25,61658,40.55,3.04E+11,83151,Silent
Singapore,SGP,2013,female,5-14 years,0,211362,0,3.04E+11,83151,Generation Z
Singapore,SGP,2013,female,15-24 years,15,257932,5.82,3.04E+11,83151,Millenials
Singapore,SGP,2013,female,25-34 years,13,287210,4.53,3.04E+11,83151,Millenials
Singapore,SGP,2013,female,35-54 years,40,631208,6.34,3.04E+11,83151,Generation X
Singapore,SGP,2013,female,55-74 years,30,384544,7.8,3.04E+11,83151,Boomers
Singapore,SGP,2013,female,75+ years,14,91216,15.35,3.04E+11,83151,Silent
Slovakia,SVK,2013,male,5-14 years,1,276853,0.36,98478349315,19226,Generation Z
Slovakia,SVK,2013,male,15-24 years,39,354722,10.99,98478349315,19226,Millenials
Slovakia,SVK,2013,male,25-34 years,78,447049,17.45,98478349315,19226,Millenials
Slovakia,SVK,2013,male,35-54 years,206,789882,26.08,98478349315,19226,Generation X
Slovakia,SVK,2013,male,55-74 years,170,522244,32.55,98478349315,19226,Boomers
Slovakia,SVK,2013,male,75+ years,39,97542,39.98,98478349315,19226,Silent
Slovakia,SVK,2013,female,5-14 years,0,262370,0,98478349315,19226,Generation Z
Slovakia,SVK,2013,female,15-24 years,10,339096,2.95,98478349315,19226,Millenials
Slovakia,SVK,2013,female,25-34 years,7,426184,1.64,98478349315,19226,Millenials
Slovakia,SVK,2013,female,35-54 years,32,775058,4.13,98478349315,19226,Generation X
Slovakia,SVK,2013,female,55-74 years,27,631225,4.28,98478349315,19226,Boomers
Slovakia,SVK,2013,female,75+ years,7,199984,3.5,98478349315,19226,Silent
Slovenia,SVN,2013,male,5-14 years,1,96956,1.03,48116256926,24697,Generation Z
Slovenia,SVN,2013,male,15-24 years,23,108938,21.11,48116256926,24697,Millenials
Slovenia,SVN,2013,male,25-34 years,36,153170,23.5,48116256926,24697,Millenials
Slovenia,SVN,2013,male,35-54 years,122,314098,38.84,48116256926,24697,Generation X
Slovenia,SVN,2013,male,55-74 years,121,231859,52.19,48116256926,24697,Boomers
Slovenia,SVN,2013,male,75+ years,57,57600,98.96,48116256926,24697,Silent
Slovenia,SVN,2013,female,5-14 years,0,91494,0,48116256926,24697,Generation Z
Slovenia,SVN,2013,female,15-24 years,2,102771,1.95,48116256926,24697,Millenials
Slovenia,SVN,2013,female,25-34 years,8,139622,5.73,48116256926,24697,Millenials
Slovenia,SVN,2013,female,35-54 years,18,295893,6.08,48116256926,24697,Generation X
Slovenia,SVN,2013,female,55-74 years,38,245775,15.46,48116256926,24697,Boomers
Slovenia,SVN,2013,female,75+ years,20,110100,18.17,48116256926,24697,Silent
South Africa,ZAF,2013,male,5-14 years,7,5253255,0.13,3.67E+11,7612,Generation Z
South Africa,ZAF,2013,male,15-24 years,119,5182542,2.3,3.67E+11,7612,Millenials
South Africa,ZAF,2013,male,25-34 years,164,4845315,3.38,3.67E+11,7612,Millenials
South Africa,ZAF,2013,male,35-54 years,128,5759158,2.22,3.67E+11,7612,Generation X
South Africa,ZAF,2013,male,55-74 years,44,2270829,1.94,3.67E+11,7612,Boomers
South Africa,ZAF,2013,male,75+ years,5,278931,1.79,3.67E+11,7612,Silent
South Africa,ZAF,2013,female,5-14 years,8,5178408,0.15,3.67E+11,7612,Generation Z
South Africa,ZAF,2013,female,15-24 years,32,5097679,0.63,3.67E+11,7612,Millenials
South Africa,ZAF,2013,female,25-34 years,32,4661719,0.69,3.67E+11,7612,Millenials
South Africa,ZAF,2013,female,35-54 years,29,6147849,0.47,3.67E+11,7612,Generation X
South Africa,ZAF,2013,female,55-74 years,15,2938056,0.51,3.67E+11,7612,Boomers
South Africa,ZAF,2013,female,75+ years,4,578958,0.69,3.67E+11,7612,Silent
Spain,ESP,2013,male,5-14 years,6,2422042,0.25,1.36E+12,30792,Generation Z
Spain,ESP,2013,male,15-24 years,131,2330807,5.62,1.36E+12,30792,Millenials
Spain,ESP,2013,male,25-34 years,260,3221833,8.07,1.36E+12,30792,Millenials
Spain,ESP,2013,male,35-54 years,1174,7548690,15.55,1.36E+12,30792,Generation X
Spain,ESP,2013,male,55-74 years,812,4513382,17.99,1.36E+12,30792,Boomers
Spain,ESP,2013,male,75+ years,530,1676659,31.61,1.36E+12,30792,Silent
Spain,ESP,2013,female,5-14 years,3,2282942,0.13,1.36E+12,30792,Generation Z
Spain,ESP,2013,female,15-24 years,45,2226350,2.02,1.36E+12,30792,Millenials
Spain,ESP,2013,female,25-34 years,79,3167837,2.49,1.36E+12,30792,Millenials
Spain,ESP,2013,female,35-54 years,373,7349605,5.08,1.36E+12,30792,Generation X
Spain,ESP,2013,female,55-74 years,287,4877060,5.88,1.36E+12,30792,Boomers
Spain,ESP,2013,female,75+ years,173,2610418,6.63,1.36E+12,30792,Silent
Suriname,SUR,2013,male,5-14 years,3,51531,5.82,5145757576,10451,Generation Z
Suriname,SUR,2013,male,15-24 years,18,49480,36.38,5145757576,10451,Millenials
Suriname,SUR,2013,male,25-34 years,27,41155,65.61,5145757576,10451,Millenials
Suriname,SUR,2013,male,35-54 years,39,70987,54.94,5145757576,10451,Generation X
Suriname,SUR,2013,male,55-74 years,9,27992,32.15,5145757576,10451,Boomers
Suriname,SUR,2013,male,75+ years,1,5470,18.28,5145757576,10451,Silent
Suriname,SUR,2013,female,5-14 years,1,48022,2.08,5145757576,10451,Generation Z
Suriname,SUR,2013,female,15-24 years,12,47090,25.48,5145757576,10451,Millenials
Suriname,SUR,2013,female,25-34 years,9,40347,22.31,5145757576,10451,Millenials
Suriname,SUR,2013,female,35-54 years,8,70174,11.4,5145757576,10451,Generation X
Suriname,SUR,2013,female,55-74 years,4,32385,12.35,5145757576,10451,Boomers
Suriname,SUR,2013,female,75+ years,0,7726,0,5145757576,10451,Silent
Sweden,SWE,2013,male,5-14 years,3,540668,0.55,5.79E+11,64133,Generation Z
Sweden,SWE,2013,male,15-24 years,99,628573,15.75,5.79E+11,64133,Millenials
Sweden,SWE,2013,male,25-34 years,111,621904,17.85,5.79E+11,64133,Millenials
Sweden,SWE,2013,male,35-54 years,266,1283078,20.73,5.79E+11,64133,Generation X
Sweden,SWE,2013,male,55-74 years,273,1086729,25.12,5.79E+11,64133,Boomers
Sweden,SWE,2013,male,75+ years,110,333073,33.03,5.79E+11,64133,Silent
Sweden,SWE,2013,female,5-14 years,1,512011,0.2,5.79E+11,64133,Generation Z
Sweden,SWE,2013,female,15-24 years,48,595101,8.07,5.79E+11,64133,Millenials
Sweden,SWE,2013,female,25-34 years,46,593992,7.74,5.79E+11,64133,Millenials
Sweden,SWE,2013,female,35-54 years,117,1244666,9.4,5.79E+11,64133,Generation X
Sweden,SWE,2013,female,55-74 years,108,1102468,9.8,5.79E+11,64133,Boomers
Sweden,SWE,2013,female,75+ years,48,481818,9.96,5.79E+11,64133,Silent
Switzerland,CHE,2013,male,5-14 years,2,409829,0.49,6.89E+11,89634,Generation Z
Switzerland,CHE,2013,male,15-24 years,52,480011,10.83,6.89E+11,89634,Millenials
Switzerland,CHE,2013,male,25-34 years,78,556884,14.01,6.89E+11,89634,Millenials
Switzerland,CHE,2013,male,35-54 years,255,1233315,20.68,6.89E+11,89634,Generation X
Switzerland,CHE,2013,male,55-74 years,253,848732,29.81,6.89E+11,89634,Boomers
Switzerland,CHE,2013,male,75+ years,146,256661,56.88,6.89E+11,89634,Silent
Switzerland,CHE,2013,female,5-14 years,1,388582,0.26,6.89E+11,89634,Generation Z
Switzerland,CHE,2013,female,15-24 years,17,460483,3.69,6.89E+11,89634,Millenials
Switzerland,CHE,2013,female,25-34 years,21,545796,3.85,6.89E+11,89634,Millenials
Switzerland,CHE,2013,female,35-54 years,100,1212632,8.25,6.89E+11,89634,Generation X
Switzerland,CHE,2013,female,55-74 years,109,886881,12.29,6.89E+11,89634,Boomers
Switzerland,CHE,2013,female,75+ years,37,401512,9.22,6.89E+11,89634,Silent
Thailand,THA,2013,male,5-14 years,17,4224575,0.4,4.20E+11,6917,Generation Z
Thailand,THA,2013,male,15-24 years,331,4956860,6.68,4.20E+11,6917,Millenials
Thailand,THA,2013,male,25-34 years,706,5038432,14.01,4.20E+11,6917,Millenials
Thailand,THA,2013,male,35-54 years,1313,10032499,13.09,4.20E+11,6917,Generation X
Thailand,THA,2013,male,55-74 years,586,4596763,12.75,4.20E+11,6917,Boomers
Thailand,THA,2013,male,75+ years,152,937427,16.21,4.20E+11,6917,Silent
Thailand,THA,2013,female,5-14 years,6,3984166,0.15,4.20E+11,6917,Generation Z
Thailand,THA,2013,female,15-24 years,88,4741021,1.86,4.20E+11,6917,Millenials
Thailand,THA,2013,female,25-34 years,126,4960889,2.54,4.20E+11,6917,Millenials
Thailand,THA,2013,female,35-54 years,382,10594744,3.61,4.20E+11,6917,Generation X
Thailand,THA,2013,female,55-74 years,190,5336311,3.56,4.20E+11,6917,Boomers
Thailand,THA,2013,female,75+ years,64,1362800,4.7,4.20E+11,6917,Silent
Turkey,TUR,2013,male,5-14 years,17,6481081,0.26,9.51E+11,13603,Generation Z
Turkey,TUR,2013,male,15-24 years,253,6461036,3.92,9.51E+11,13603,Millenials
Turkey,TUR,2013,male,25-34 years,285,6491205,4.39,9.51E+11,13603,Millenials
Turkey,TUR,2013,male,35-54 years,477,9982233,4.78,9.51E+11,13603,Generation X
Turkey,TUR,2013,male,55-74 years,239,4664864,5.12,9.51E+11,13603,Boomers
Turkey,TUR,2013,male,75+ years,76,915690,8.3,9.51E+11,13603,Silent
